Brooklyn Nets,Golden State Warriors,1.9639610121239313,1.4658525590345723,0.4000742253713404,3.772011457178274,2.6902500454207168,-2.6902500454207168,3.1099039562115443,1
Los Angeles Lakers,LA Clippers,-1.9639610121239313,0.7905721666703307,0.6445640297649384,-1.089330894960967,-0.7769256596689147,0.7769256596689147,0.0921453024062681,0
Boston Celtics,Milwaukee Bucks,1.9639610121239313,-2.3881867534832923,-1.9559184351487788,0.16258670074044285,0.25510991810024075,-0.25510991810024075,-0.9675256752658149,1
Philadelphia 76ers,Washington Wizards,1.9639610121239313,1.0046854618102128,-0.4445269170792678,0.9104855241464799,0.5334116469368659,-0.5334116469368659,0.04607265120313149,1
Memphis Grizzlies,San Antonio Spurs,-1.9639610121239313,-0.9058639409764212,0.0,-1.7884537081448713,-1.2755495905012026,1.2755495905012026,-0.6910897680470106,0
Minnesota Timberwolves,Detroit Pistons,1.9639610121239313,0.7246911527811367,-0.6223376839109747,1.6014790022933623,1.2639536851330104,-1.2639536851330104,0.6910897680470107,1
Chicago Bulls,Atlanta Hawks,-1.9639610121239313,-1.4493823055622734,-1.2891280595298766,-3.0566299739203253,-2.2959892629021645,2.2959892629021645,-3.317230886625649,0
Denver Nuggets,Sacramento Kings,-1.9639610121239313,-1.2352690104223927,-0.022226345853963325,-0.29265606133279715,-0.3246853503093967,0.3246853503093967,0.5989444656407426,0
Portland Trail Blazers,Utah Jazz,-1.9639610121239313,-3.0634671458475338,-1.0890909468442063,-3.267992684882901,-2.203222019956623,2.203222019956623,-1.9120150249300603,0
Phoenix Suns,Dallas Mavericks,1.9639610121239313,1.4329120520899759,1.489165172215547,0.6340881328877271,0.45224030935951787,-0.45224030935951787,1.2439615824846166,1
Orlando Magic,Miami Heat,1.9639610121239313,-0.3788158298628677,-0.8890538341585356,0.918614859183502,0.545007552305058,-0.545007552305058,-0.6450171168438741,1
Indiana Pacers,New York Knicks,1.9639610121239313,1.4164417986176772,-0.6890167214728651,2.1461444497738458,1.2987414012375869,-1.2987414012375869,0.11518162800783255,1
Cleveland Cavaliers,Charlotte Hornets,1.9639610121239313,2.898764611124548,1.3113544053838406,1.1218482351090557,0.7885215650371069,-0.7885215650371069,0.9675256752658148,1
Toronto Raptors,New Orleans Pelicans,-1.9639610121239313,-1.6470253472298568,-1.3335807512378037,-2.178661789921934,-1.6698103730197569,1.6698103730197569,-2.557032141773937,0
Miami Heat,New Orleans Pelicans,0.0,-0.7775435005962961,-1.197472376405321,0.24495407988782736,0.38119344443144076,-0.14440833184645663,0.7992051594646941,1
Milwaukee Bucks,Golden State Warriors,1.1481209945740989,2.2956046208081147,0.9978936470044355,3.8702744622276724,4.350863107131265,-1.680387861486049,4.3956283770558136,1
Boston Celtics,Brooklyn Nets,-1.1481209945740989,-0.9626729055001777,-1.9957872940088703,-3.2088984465305384,-1.1172911302300828,3.9646651106936464,-2.7306176281710357,0
Los Angeles Lakers,Dallas Mavericks,1.1481209945740989,2.758428133067815,2.3616816312438287,1.7065134232185308,1.6956535976433011,-0.7482977195680067,1.3542087424262872,1
Denver Nuggets,LA Clippers,-2.2962419891481978,-0.27769410735582045,-1.6631560783407247,-1.404403391356877,-1.0384235210373718,1.299674986618117,-1.5762101756109244,0
San Antonio Spurs,Toronto Raptors,1.9451155989817717,1.9557323576967833,-0.9226025037069205,1.4575497405821214,1.421022936995619,-0.9642037828687462,0.5538563428172198,1
Chicago Bulls,Indiana Pacers,-2.9162152908272434,-0.6902584791871,1.652996152474899,-2.4542565484801897,-1.643592794597342,2.1091957750253805,-0.6369347942397997,0
New York Knicks,Philadelphia 76ers,-0.9740159071362995,-0.13805169583742033,-0.42285948086567093,-0.5787329852311364,0.8731586721298399,1.2956488332298757,0.5815491599580778,0
Detroit Pistons,Cleveland Cavaliers,-2.9162152908272434,0.04601723194580731,0.07688354197557634,-2.2077591658817424,-2.4996307084501272,0.8286126259028281,-2.0215756512828493,0
Portland Trail Blazers,Houston Rockets,1.4581076454136217,0.3681378555664536,-2.075855633340571,-0.7287748702910606,-1.4039021787185642,0.21091957750253676,-2.3261966398323204,1
Utah Jazz,Minnesota Timberwolves,-0.4870079535681498,2.9911200764774333,0.6919518777801899,1.5004188505992424,1.8490418939220103,-0.3615764185757782,1.2184839541978838,0
Sacramento Kings,Phoenix Suns,0.0,1.0814049507264556,1.0379278166702857,-0.9752722528895077,-0.06848303310822362,1.0545978875126905,-0.2769281714086099,1
Charlotte Hornets,Oklahoma City Thunder,-1.9451155989817712,-2.1398012854800093,-0.9226025037069197,-0.45012565517977277,0.222569857601723,0.9792694669760695,-0.5815491599580809,0
Washington Wizards,Orlando Magic,-2.9162152908272434,-0.7132670951600038,0.6150683358046141,-1.5432879606163636,-1.2498153542250623,0.9792694669760695,-0.7477060628032438,0
Memphis Grizzlies,Atlanta Hawks,-2.9162152908272434,-1.4495428062929094,-3.152225220998644,-2.625732988548674,-1.48950597010384,2.4557065094938357,-1.8554187484376836,0
Los Angeles Lakers,Minnesota Timberwolves,-0.5452526110866076,0.40092385703870925,1.5827459398506387,2.1074210797016835,2.8298339126633425,-0.35226329839459364,3.5478745873848228,1
Chicago Bulls,Golden State Warriors,-1.0872402364780858,0.2577367652391701,2.6949457894754127,0.8478130780409074,0.8995498530320583,-0.07045265967891967,2.2658694843802256,0
New York Knicks,Milwaukee Bucks,0.0,-1.9759818668336422,0.6844306766921688,-1.2717196170613607,-1.724137218311439,-0.24658430887621652,-0.8646080927240334,1
LA Clippers,Dallas Mavericks,1.090505222173215,-0.37228643867880307,3.2510457142878,-2.2406488491081116,-1.611693486682433,1.743703327053237,-0.4472110824434655,0
Cleveland Cavaliers,Philadelphia 76ers,1.0872402364780855,0.1718245101594474,-0.0427769172932595,1.3928357710672044,1.4242872673007572,-0.6516871020299986,1.460889535981984,1
Indiana Pacers,Boston Celtics,2.1777454586513008,0.48683611211843403,0.384992255639344,2.4344346955174623,0.7496248775267136,-2.6948142327186435,1.4310754638190863,1
Sacramento Kings,Phoenix Suns,0.0,1.345958662915667,1.1549767669180342,-1.1021570014531792,-0.07496248775267239,1.2329215443810777,-0.298140721628977,0
Charlotte Hornets,Brooklyn Nets,-0.5452526110866074,-1.1454967343963134,-1.326084436091075,-1.6229564636783078,-0.7121436336503799,1.6027980076954025,-1.5503317524706772,1
Washington Wizards,Orlando Magic,-3.2649856951293863,-0.8877599691571433,0.6844306766921688,-1.744072617684152,-1.3680654014862517,1.1448557197824292,-0.8049799483982346,0
New Orleans Pelicans,San Antonio Spurs,0.0,-0.11454967343963085,1.8821843609034627,-0.3875716928187004,-1.5367309989297633,-0.6693002669497274,-0.7453518040724425,1
Los Angeles Lakers,Portland Trail Blazers,-0.6036682274633185,0.8031615946027042,2.806058768784596,1.7171968563810696,0.9389883392138503,-1.730306484134224,1.9890576110759122,0
Brooklyn Nets,Memphis Grizzlies,0.6036682274633184,0.4876338252945004,1.8982162259425197,2.013691277626722,0.3018176804615969,-2.521829663046687,1.2546363392940356,0
Atlanta Hawks,Detroit Pistons,3.6147798051695714,0.20079039865067705,0.7015146921961494,2.581972251680889,2.46484439043636,-1.0492283999537315,3.243693950369951,1
